orf,label
YHL005C,non_ess
YGR033C,non_ess
YIL112W,non_ess
YJL135W,non_ess
YLL058W,non_ess
YFL060C,non_ess
YDR160W,ess
YHR056W-A,non_ess
YDR500C,non_ess
YBR243C,ess
YML113W,non_ess
YGR152C,non_ess
YLR066W,ess
YDR113C,ess
YBR165W,non_ess
YLR046C,non_ess
