orf,label
YBR301W,non_ess
YHR017W,non_ess
YDR448W,non_ess
YIL071C,non_ess
YKL211C,non_ess
YLR205C,non_ess
YLR306W,non_ess
YBR289W,non_ess
YNL045W,non_ess
YBR078W,non_ess
YJL144W,non_ess
YMR065W,non_ess
YDR163W,non_ess
YLR174W,non_ess
YFL046W,non_ess
YJL133C-A,non_ess
YPL208W,non_ess
YDR379W,non_ess
YHR199C-A,non_ess
YKL051W,non_ess
YDR536W,non_ess
YGR230W,non_ess
YNR032C-A,non_ess
YFR034W-A,non_ess
YHR180C-B,non_ess
YKL090W,non_ess
YMR169C,non_ess
YOR307C,non_ess
YDR183W,non_ess
YNL176C,non_ess
YDR534C,non_ess
YGL041C-B,non_ess
YER014W,non_ess
YDR264C,non_ess
YPR061C,non_ess
YPR191W,non_ess
YDR330W,non_ess
YGL015C,non_ess
YDR229W,non_ess
YNL071W,non_ess
YBR175W,non_ess
YLR288C,non_ess
YPL140C,non_ess
YLL026W,non_ess
YDL134C,non_ess
YLR466W,non_ess
YBL047C,non_ess
YMR173W,non_ess
YNL130C,non_ess
YCL021W-A,non_ess
YBR255C-A,non_ess
YKL076C,non_ess
YMR297W,non_ess
YPL059W,non_ess
YOR138C,non_ess
YML018C,non_ess
YPL171C,non_ess
YIL023C,non_ess
YBR032W,non_ess
YGL014W,non_ess
YDR034C-A,non_ess
YCR099C,non_ess
YER098W,non_ess
YNL040W,non_ess
YDL022W,non_ess
YBL055C,non_ess
YMR030W-A,non_ess
YJR062C,non_ess
